sample_index,can_id,can_id_hex,signal,node,timestamp_ms,value,units,raw_data
1289,177,0x0B1,front_brake_pressure,brake_node_1,16515,0,psi_x10,70931384893440
1290,178,0x0B2,rear_brake_pressure,brake_node_1,16515,1945,psi_x10,70931384895385
1291,1795,0x703,engine_rpm,master,16518,0,rpm,70944269795328
1292,177,0x0B1,front_brake_pressure,brake_node_1,16525,0,psi_x10,70974334566400
1293,178,0x0B2,rear_brake_pressure,brake_node_1,16525,1945,psi_x10,70974334568345
1294,177,0x0B1,front_brake_pressure,brake_node_1,16535,0,psi_x10,71017284239360
1295,178,0x0B2,rear_brake_pressure,brake_node_1,16535,1945,psi_x10,71017284241305
1296,1795,0x703,engine_rpm,master,16538,0,rpm,71030169141248
1297,177,0x0B1,front_brake_pressure,brake_node_1,16545,0,psi_x10,71060233912320
1298,178,0x0B2,rear_brake_pressure,brake_node_1,16545,1945,psi_x10,71060233914265
1299,177,0x0B1,front_brake_pressure,brake_node_1,16555,0,psi_x10,71103183585280
1300,178,0x0B2,rear_brake_pressure,brake_node_1,16555,1945,psi_x10,71103183587225
1301,1795,0x703,engine_rpm,master,16558,0,rpm,71116068487168
1302,177,0x0B1,front_brake_pressure,brake_node_1,16565,0,psi_x10,71146133258240
1303,178,0x0B2,rear_brake_pressure,brake_node_1,16565,1945,psi_x10,71146133260185
1304,177,0x0B1,front_brake_pressure,brake_node_1,16575,0,psi_x10,71189082931200
1305,178,0x0B2,rear_brake_pressure,brake_node_1,16575,1945,psi_x10,71189082933145
1306,1795,0x703,engine_rpm,master,16578,0,rpm,71201967833088
1307,177,0x0B1,front_brake_pressure,brake_node_1,16585,0,psi_x10,71232032604160
1308,178,0x0B2,rear_brake_pressure,brake_node_1,16585,1945,psi_x10,71232032606105
1309,177,0x0B1,front_brake_pressure,brake_node_1,16595,0,psi_x10,71274982277120
1310,178,0x0B2,rear_brake_pressure,brake_node_1,16595,1945,psi_x10,71274982279065
1311,1795,0x703,engine_rpm,master,16598,0,rpm,71287867179008
1312,177,0x0B1,front_brake_pressure,brake_node_1,16605,0,psi_x10,71317931950080
1313,178,0x0B2,rear_brake_pressure,brake_node_1,16605,1945,psi_x10,71317931952025
1314,177,0x0B1,front_brake_pressure,brake_node_1,16615,0,psi_x10,71360881623040
1315,178,0x0B2,rear_brake_pressure,brake_node_1,16615,1945,psi_x10,71360881624985
1316,1795,0x703,engine_rpm,master,16618,0,rpm,71373766524928
1317,177,0x0B1,front_brake_pressure,brake_node_1,16625,0,psi_x10,71403831296000
1318,178,0x0B2,rear_brake_pressure,brake_node_1,16625,1945,psi_x10,71403831297945
1319,177,0x0B1,front_brake_pressure,brake_node_1,16635,0,psi_x10,71446780968960
1320,178,0x0B2,rear_brake_pressure,brake_node_1,16635,1945,psi_x10,71446780970905
1321,1795,0x703,engine_rpm,master,16638,0,rpm,71459665870848
1322,177,0x0B1,front_brake_pressure,brake_node_1,16645,0,psi_x10,71489730641920
1323,178,0x0B2,rear_brake_pressure,brake_node_1,16645,1945,psi_x10,71489730643865
1324,177,0x0B1,front_brake_pressure,brake_node_1,16655,0,psi_x10,71532680314880
1325,178,0x0B2,rear_brake_pressure,brake_node_1,16655,1945,psi_x10,71532680316825
1326,1795,0x703,engine_rpm,master,16658,0,rpm,71545565216768
1327,177,0x0B1,front_brake_pressure,brake_node_1,16665,0,psi_x10,71575629987840
1328,178,0x0B2,rear_brake_pressure,brake_node_1,16665,1945,psi_x10,71575629989785
1329,177,0x0B1,front_brake_pressure,brake_node_1,16675,0,psi_x10,71618579660800
1330,178,0x0B2,rear_brake_pressure,brake_node_1,16675,1945,psi_x10,71618579662745
1331,1795,0x703,engine_rpm,master,16678,0,rpm,71631464562688
1332,177,0x0B1,front_brake_pressure,brake_node_1,16685,0,psi_x10,71661529333760
1333,178,0x0B2,rear_brake_pressure,brake_node_1,16685,1945,psi_x10,71661529335705
1334,177,0x0B1,front_brake_pressure,brake_node_1,16695,0,psi_x10,71704479006720
1335,178,0x0B2,rear_brake_pressure,brake_node_1,16695,1945,psi_x10,71704479008665
1336,1795,0x703,engine_rpm,master,16698,0,rpm,71717363908608
1337,177,0x0B1,front_brake_pressure,brake_node_1,16705,0,psi_x10,71747428679680
1338,178,0x0B2,rear_brake_pressure,brake_node_1,16705,1945,psi_x10,71747428681625
1339,177,0x0B1,front_brake_pressure,brake_node_1,16715,0,psi_x10,71790378352640
1340,178,0x0B2,rear_brake_pressure,brake_node_1,16715,1945,psi_x10,71790378354585
1341,1795,0x703,engine_rpm,master,16718,0,rpm,71803263254528
1342,177,0x0B1,front_brake_pressure,brake_node_1,16725,0,psi_x10,71833328025600
1343,178,0x0B2,rear_brake_pressure,brake_node_1,16725,1945,psi_x10,71833328027545
1344,177,0x0B1,front_brake_pressure,brake_node_1,16735,0,psi_x10,71876277698560
1345,178,0x0B2,rear_brake_pressure,brake_node_1,16735,1945,psi_x10,71876277700505
1346,1795,0x703,engine_rpm,master,16738,0,rpm,71889162600448
1347,177,0x0B1,front_brake_pressure,brake_node_1,16745,0,psi_x10,71919227371520
1348,178,0x0B2,rear_brake_pressure,brake_node_1,16745,1945,psi_x10,71919227373465
1349,177,0x0B1,front_brake_pressure,brake_node_1,16755,0,psi_x10,71962177044480
1350,178,0x0B2,rear_brake_pressure,brake_node_1,16755,1945,psi_x10,71962177046425
1351,1795,0x703,engine_rpm,master,16758,0,rpm,71975061946368
1352,177,0x0B1,front_brake_pressure,brake_node_1,16765,0,psi_x10,72005126717440
1353,178,0x0B2,rear_brake_pressure,brake_node_1,16765,1945,psi_x10,72005126719385
1354,177,0x0B1,front_brake_pressure,brake_node_1,16775,0,psi_x10,72048076390400
1355,178,0x0B2,rear_brake_pressure,brake_node_1,16775,1945,psi_x10,72048076392345
1356,1795,0x703,engine_rpm,master,16778,0,rpm,72060961292288
1357,177,0x0B1,front_brake_pressure,brake_node_1,16785,0,psi_x10,72091026063360
1358,178,0x0B2,rear_brake_pressure,brake_node_1,16785,1945,psi_x10,72091026065305
1359,177,0x0B1,front_brake_pressure,brake_node_1,16795,0,psi_x10,72133975736320
1360,178,0x0B2,rear_brake_pressure,brake_node_1,16795,1945,psi_x10,72133975738265
1361,387,0x183,,,4278190080,3,raw,18374686479671623683
1362,386,0x182,,,4278190080,2,raw,18374686479671623682
1363,1795,0x703,engine_rpm,master,16798,0,rpm,72146860638208
1364,385,0x181,,,4278190080,16908545,raw,18374686479688532225
1365,177,0x0B1,front_brake_pressure,brake_node_1,16805,0,psi_x10,72176925409280
1366,178,0x0B2,rear_brake_pressure,brake_node_1,16805,1945,psi_x10,72176925411225
1367,177,0x0B1,front_brake_pressure,brake_node_1,16815,0,psi_x10,72219875082240
1368,178,0x0B2,rear_brake_pressure,brake_node_1,16815,1945,psi_x10,72219875084185
1369,1795,0x703,engine_rpm,master,16818,0,rpm,72232759984128
1370,177,0x0B1,front_brake_pressure,brake_node_1,16825,0,psi_x10,72262824755200
1371,178,0x0B2,rear_brake_pressure,brake_node_1,16825,1945,psi_x10,72262824757145
1372,177,0x0B1,front_brake_pressure,brake_node_1,16835,0,psi_x10,72305774428160
1373,178,0x0B2,rear_brake_pressure,brake_node_1,16835,1945,psi_x10,72305774430105
1374,1795,0x703,engine_rpm,master,16838,0,rpm,72318659330048
1375,177,0x0B1,front_brake_pressure,brake_node_1,16845,0,psi_x10,72348724101120
1376,178,0x0B2,rear_brake_pressure,brake_node_1,16845,1945,psi_x10,72348724103065
1377,177,0x0B1,front_brake_pressure,brake_node_1,16855,0,psi_x10,72391673774080
1378,178,0x0B2,rear_brake_pressure,brake_node_1,16855,1945,psi_x10,72391673776025
1379,1795,0x703,engine_rpm,master,16858,0,rpm,72404558675968
1380,177,0x0B1,front_brake_pressure,brake_node_1,16865,0,psi_x10,72434623447040
1381,178,0x0B2,rear_brake_pressure,brake_node_1,16865,1945,psi_x10,72434623448985
1382,177,0x0B1,front_brake_pressure,brake_node_1,16875,0,psi_x10,72477573120000
1383,178,0x0B2,rear_brake_pressure,brake_node_1,16875,1945,psi_x10,72477573121945
1384,1795,0x703,engine_rpm,master,16878,0,rpm,72490458021888
1385,177,0x0B1,front_brake_pressure,brake_node_1,16885,0,psi_x10,72520522792960
1386,178,0x0B2,rear_brake_pressure,brake_node_1,16885,1945,psi_x10,72520522794905
1387,177,0x0B1,front_brake_pressure,brake_node_1,16895,0,psi_x10,72563472465920
1388,178,0x0B2,rear_brake_pressure,brake_node_1,16895,1945,psi_x10,72563472467865
1389,1795,0x703,engine_rpm,master,16898,0,rpm,72576357367808
1390,177,0x0B1,front_brake_pressure,brake_node_1,16905,0,psi_x10,72606422138880
1391,178,0x0B2,rear_brake_pressure,brake_node_1,16905,1945,psi_x10,72606422140825
1392,177,0x0B1,front_brake_pressure,brake_node_1,16915,0,psi_x10,72649371811840
1393,178,0x0B2,rear_brake_pressure,brake_node_1,16915,1945,psi_x10,72649371813785
1394,1795,0x703,engine_rpm,master,16918,0,rpm,72662256713728
1395,177,0x0B1,front_brake_pressure,brake_node_1,16925,0,psi_x10,72692321484800
1396,178,0x0B2,rear_brake_pressure,brake_node_1,16925,1945,psi_x10,72692321486745
1397,177,0x0B1,front_brake_pressure,brake_node_1,16935,0,psi_x10,72735271157760
1398,178,0x0B2,rear_brake_pressure,brake_node_1,16935,1945,psi_x10,72735271159705
1399,1795,0x703,engine_rpm,master,16938,0,rpm,72748156059648
1400,177,0x0B1,front_brake_pressure,brake_node_1,16945,0,psi_x10,72778220830720
1401,178,0x0B2,rear_brake_pressure,brake_node_1,16945,1945,psi_x10,72778220832665
1402,177,0x0B1,front_brake_pressure,brake_node_1,16955,0,psi_x10,72821170503680
1403,178,0x0B2,rear_brake_pressure,brake_node_1,16955,1945,psi_x10,72821170505625
1404,1795,0x703,engine_rpm,master,16958,0,rpm,72834055405568
1405,177,0x0B1,front_brake_pressure,brake_node_1,16965,0,psi_x10,72864120176640
1406,178,0x0B2,rear_brake_pressure,brake_node_1,16965,1945,psi_x10,72864120178585
1407,177,0x0B1,front_brake_pressure,brake_node_1,16975,0,psi_x10,72907069849600
1408,178,0x0B2,rear_brake_pressure,brake_node_1,16975,1945,psi_x10,72907069851545
1409,1795,0x703,engine_rpm,master,16978,0,rpm,72919954751488
1410,177,0x0B1,front_brake_pressure,brake_node_1,16985,0,psi_x10,72950019522560
1411,178,0x0B2,rear_brake_pressure,brake_node_1,16985,1945,psi_x10,72950019524505
1412,177,0x0B1,front_brake_pressure,brake_node_1,16995,0,psi_x10,72992969195520
1413,178,0x0B2,rear_brake_pressure,brake_node_1,16995,1945,psi_x10,72992969197465
1414,1795,0x703,engine_rpm,master,16998,0,rpm,73005854097408
1415,177,0x0B1,front_brake_pressure,brake_node_1,17005,0,psi_x10,73035918868480
1416,178,0x0B2,rear_brake_pressure,brake_node_1,17005,1945,psi_x10,73035918870425
1417,177,0x0B1,front_brake_pressure,brake_node_1,17015,0,psi_x10,73078868541440
1418,178,0x0B2,rear_brake_pressure,brake_node_1,17015,1945,psi_x10,73078868543385
1419,1795,0x703,engine_rpm,master,17018,0,rpm,73091753443328
1420,177,0x0B1,front_brake_pressure,brake_node_1,17025,0,psi_x10,73121818214400
1421,178,0x0B2,rear_brake_pressure,brake_node_1,17025,1945,psi_x10,73121818216345
1422,177,0x0B1,front_brake_pressure,brake_node_1,17035,0,psi_x10,73164767887360
1423,178,0x0B2,rear_brake_pressure,brake_node_1,17035,1945,psi_x10,73164767889305
1424,1795,0x703,engine_rpm,master,17038,0,rpm,73177652789248
1425,177,0x0B1,front_brake_pressure,brake_node_1,17045,0,psi_x10,73207717560320
1426,178,0x0B2,rear_brake_pressure,brake_node_1,17045,1945,psi_x10,73207717562265
1427,177,0x0B1,front_brake_pressure,brake_node_1,17055,0,psi_x10,73250667233280
1428,178,0x0B2,rear_brake_pressure,brake_node_1,17055,1945,psi_x10,73250667235225
1429,1795,0x703,engine_rpm,master,17058,0,rpm,73263552135168
1430,177,0x0B1,front_brake_pressure,brake_node_1,17065,0,psi_x10,73293616906240
1431,178,0x0B2,rear_brake_pressure,brake_node_1,17065,1945,psi_x10,73293616908185
1432,177,0x0B1,front_brake_pressure,brake_node_1,17075,0,psi_x10,73336566579200
1433,178,0x0B2,rear_brake_pressure,brake_node_1,17075,1945,psi_x10,73336566581145
1434,1795,0x703,engine_rpm,master,17078,0,rpm,73349451481088
1435,177,0x0B1,front_brake_pressure,brake_node_1,17085,0,psi_x10,73379516252160
1436,178,0x0B2,rear_brake_pressure,brake_node_1,17085,1945,psi_x10,73379516254105
1437,177,0x0B1,front_brake_pressure,brake_node_1,17095,0,psi_x10,73422465925120
1438,178,0x0B2,rear_brake_pressure,brake_node_1,17095,1945,psi_x10,73422465927065
1439,1795,0x703,engine_rpm,master,17098,0,rpm,73435350827008
1440,177,0x0B1,front_brake_pressure,brake_node_1,17105,0,psi_x10,73465415598080
1441,178,0x0B2,rear_brake_pressure,brake_node_1,17105,1945,psi_x10,73465415600025
1442,177,0x0B1,front_brake_pressure,brake_node_1,17115,0,psi_x10,73508365271040
1443,178,0x0B2,rear_brake_pressure,brake_node_1,17115,1945,psi_x10,73508365272985
1444,1795,0x703,engine_rpm,master,17118,0,rpm,73521250172928
1445,177,0x0B1,front_brake_pressure,brake_node_1,17125,0,psi_x10,73551314944000
1446,178,0x0B2,rear_brake_pressure,brake_node_1,17125,1945,psi_x10,73551314945945
1447,177,0x0B1,front_brake_pressure,brake_node_1,17135,0,psi_x10,73594264616960
1448,178,0x0B2,rear_brake_pressure,brake_node_1,17135,1945,psi_x10,73594264618905
1449,1795,0x703,engine_rpm,master,17138,0,rpm,73607149518848
1450,177,0x0B1,front_brake_pressure,brake_node_1,17145,0,psi_x10,73637214289920
1451,178,0x0B2,rear_brake_pressure,brake_node_1,17145,1945,psi_x10,73637214291865
1452,177,0x0B1,front_brake_pressure,brake_node_1,17155,5,psi_x10,73680163962885
1453,178,0x0B2,rear_brake_pressure,brake_node_1,17155,1945,psi_x10,73680163964825
1454,1795,0x703,engine_rpm,master,17158,0,rpm,73693048864768
1455,177,0x0B1,front_brake_pressure,brake_node_1,17165,20,psi_x10,73723113635860
1456,178,0x0B2,rear_brake_pressure,brake_node_1,17165,1945,psi_x10,73723113637785
1457,177,0x0B1,front_brake_pressure,brake_node_1,17175,83,psi_x10,73766063308883
1458,178,0x0B2,rear_brake_pressure,brake_node_1,17175,1945,psi_x10,73766063310745
1459,1795,0x703,engine_rpm,master,17178,0,rpm,73778948210688
1460,177,0x0B1,front_brake_pressure,brake_node_1,17185,200,psi_x10,73809012981960
1461,178,0x0B2,rear_brake_pressure,brake_node_1,17185,1945,psi_x10,73809012983705
1462,177,0x0B1,front_brake_pressure,brake_node_1,17195,330,psi_x10,73851962655050
1463,178,0x0B2,rear_brake_pressure,brake_node_1,17195,1945,psi_x10,73851962656665
1464,1795,0x703,engine_rpm,master,17198,0,rpm,73864847556608
1465,177,0x0B1,front_brake_pressure,brake_node_1,17205,429,psi_x10,73894912328109
1466,178,0x0B2,rear_brake_pressure,brake_node_1,17205,1945,psi_x10,73894912329625
1467,177,0x0B1,front_brake_pressure,brake_node_1,17215,476,psi_x10,73937862001116
1468,178,0x0B2,rear_brake_pressure,brake_node_1,17215,1945,psi_x10,73937862002585
1469,1795,0x703,engine_rpm,master,17218,0,rpm,73950746902528
1470,177,0x0B1,front_brake_pressure,brake_node_1,17225,487,psi_x10,73980811674087
1471,178,0x0B2,rear_brake_pressure,brake_node_1,17225,1945,psi_x10,73980811675545
1472,177,0x0B1,front_brake_pressure,brake_node_1,17235,455,psi_x10,74023761347015
1473,178,0x0B2,rear_brake_pressure,brake_node_1,17235,1945,psi_x10,74023761348505
1474,1795,0x703,engine_rpm,master,17238,0,rpm,74036646248448
1475,177,0x0B1,front_brake_pressure,brake_node_1,17245,390,psi_x10,74066711019910
1476,178,0x0B2,rear_brake_pressure,brake_node_1,17245,1945,psi_x10,74066711021465
1477,177,0x0B1,front_brake_pressure,brake_node_1,17255,321,psi_x10,74109660692801
1478,178,0x0B2,rear_brake_pressure,brake_node_1,17255,1945,psi_x10,74109660694425
1479,1795,0x703,engine_rpm,master,17258,0,rpm,74122545594368
1480,177,0x0B1,front_brake_pressure,brake_node_1,17265,228,psi_x10,74152610365668
1481,178,0x0B2,rear_brake_pressure,brake_node_1,17265,1945,psi_x10,74152610367385
1482,177,0x0B1,front_brake_pressure,brake_node_1,17275,149,psi_x10,74195560038549
1483,178,0x0B2,rear_brake_pressure,brake_node_1,17275,1945,psi_x10,74195560040345
1484,1795,0x703,engine_rpm,master,17278,0,rpm,74208444940288
1485,177,0x0B1,front_brake_pressure,brake_node_1,17285,83,psi_x10,74238509711443
1486,178,0x0B2,rear_brake_pressure,brake_node_1,17285,1945,psi_x10,74238509713305
1487,177,0x0B1,front_brake_pressure,brake_node_1,17295,48,psi_x10,74281459384368
1488,178,0x0B2,rear_brake_pressure,brake_node_1,17295,1945,psi_x10,74281459386265
1489,387,0x183,,,4278190080,3,raw,18374686479671623683
1490,386,0x182,,,4278190080,2,raw,18374686479671623682
1491,1795,0x703,engine_rpm,master,17298,0,rpm,74294344286208
1492,385,0x181,,,4278190080,16908545,raw,18374686479688532225
1493,177,0x0B1,front_brake_pressure,brake_node_1,17305,19,psi_x10,74324409057299
1494,178,0x0B2,rear_brake_pressure,brake_node_1,17305,1945,psi_x10,74324409059225
1495,177,0x0B1,front_brake_pressure,brake_node_1,17315,2,psi_x10,74367358730242
1496,178,0x0B2,rear_brake_pressure,brake_node_1,17315,1945,psi_x10,74367358732185
1497,1795,0x703,engine_rpm,master,17318,0,rpm,74380243632128
1498,177,0x0B1,front_brake_pressure,brake_node_1,17325,0,psi_x10,74410308403200
1499,178,0x0B2,rear_brake_pressure,brake_node_1,17325,1945,psi_x10,74410308405145
1500,177,0x0B1,front_brake_pressure,brake_node_1,17335,0,psi_x10,74453258076160
1501,178,0x0B2,rear_brake_pressure,brake_node_1,17335,1945,psi_x10,74453258078105
1502,1795,0x703,engine_rpm,master,17338,0,rpm,74466142978048
1503,177,0x0B1,front_brake_pressure,brake_node_1,17345,0,psi_x10,74496207749120
1504,178,0x0B2,rear_brake_pressure,brake_node_1,17345,1945,psi_x10,74496207751065
1505,177,0x0B1,front_brake_pressure,brake_node_1,17355,0,psi_x10,74539157422080
1506,178,0x0B2,rear_brake_pressure,brake_node_1,17355,1945,psi_x10,74539157424025
1507,1795,0x703,engine_rpm,master,17358,0,rpm,74552042323968
1508,177,0x0B1,front_brake_pressure,brake_node_1,17365,0,psi_x10,74582107095040
1509,178,0x0B2,rear_brake_pressure,brake_node_1,17365,1945,psi_x10,74582107096985
1510,177,0x0B1,front_brake_pressure,brake_node_1,17375,0,psi_x10,74625056768000
1511,178,0x0B2,rear_brake_pressure,brake_node_1,17375,1945,psi_x10,74625056769945
1512,1795,0x703,engine_rpm,master,17378,0,rpm,74637941669888
1513,177,0x0B1,front_brake_pressure,brake_node_1,17385,0,psi_x10,74668006440960
1514,178,0x0B2,rear_brake_pressure,brake_node_1,17385,1945,psi_x10,74668006442905
1515,177,0x0B1,front_brake_pressure,brake_node_1,17395,0,psi_x10,74710956113920
1516,178,0x0B2,rear_brake_pressure,brake_node_1,17395,1945,psi_x10,74710956115865
1517,1795,0x703,engine_rpm,master,17398,0,rpm,74723841015808
1518,177,0x0B1,front_brake_pressure,brake_node_1,17405,0,psi_x10,74753905786880
1519,178,0x0B2,rear_brake_pressure,brake_node_1,17405,1945,psi_x10,74753905788825
1520,177,0x0B1,front_brake_pressure,brake_node_1,17415,19,psi_x10,74796855459859
1521,178,0x0B2,rear_brake_pressure,brake_node_1,17415,1945,psi_x10,74796855461785
1522,1795,0x703,engine_rpm,master,17418,0,rpm,74809740361728
1523,177,0x0B1,front_brake_pressure,brake_node_1,17425,98,psi_x10,74839805132898
1524,178,0x0B2,rear_brake_pressure,brake_node_1,17425,1945,psi_x10,74839805134745
1525,177,0x0B1,front_brake_pressure,brake_node_1,17435,257,psi_x10,74882754806017
1526,178,0x0B2,rear_brake_pressure,brake_node_1,17435,1945,psi_x10,74882754807705
1527,1795,0x703,engine_rpm,master,17438,0,rpm,74895639707648
1528,177,0x0B1,front_brake_pressure,brake_node_1,17445,429,psi_x10,74925704479149
1529,178,0x0B2,rear_brake_pressure,brake_node_1,17445,1945,psi_x10,74925704480665
1530,177,0x0B1,front_brake_pressure,brake_node_1,17455,569,psi_x10,74968654152249
1531,178,0x0B2,rear_brake_pressure,brake_node_1,17455,1945,psi_x10,74968654153625
1532,1795,0x703,engine_rpm,master,17458,0,rpm,74981539053568
1533,177,0x0B1,front_brake_pressure,brake_node_1,17465,622,psi_x10,75011603825262
1534,178,0x0B2,rear_brake_pressure,brake_node_1,17465,1945,psi_x10,75011603826585
1535,177,0x0B1,front_brake_pressure,brake_node_1,17475,634,psi_x10,75054553498234
1536,178,0x0B2,rear_brake_pressure,brake_node_1,17475,1945,psi_x10,75054553499545
1537,1795,0x703,engine_rpm,master,17478,0,rpm,75067438399488
1538,177,0x0B1,front_brake_pressure,brake_node_1,17485,589,psi_x10,75097503171149
1539,178,0x0B2,rear_brake_pressure,brake_node_1,17485,1945,psi_x10,75097503172505
1540,177,0x0B1,front_brake_pressure,brake_node_1,17495,505,psi_x10,75140452844025
1541,178,0x0B2,rear_brake_pressure,brake_node_1,17495,1945,psi_x10,75140452845465
1542,1795,0x703,engine_rpm,master,17498,0,rpm,75153337745408
1543,177,0x0B1,front_brake_pressure,brake_node_1,17505,408,psi_x10,75183402516888
1544,178,0x0B2,rear_brake_pressure,brake_node_1,17505,1945,psi_x10,75183402518425
1545,177,0x0B1,front_brake_pressure,brake_node_1,17515,294,psi_x10,75226352189734
1546,178,0x0B2,rear_brake_pressure,brake_node_1,17515,1945,psi_x10,75226352191385
1547,1795,0x703,engine_rpm,master,17518,0,rpm,75239237091328
1548,177,0x0B1,front_brake_pressure,brake_node_1,17525,200,psi_x10,75269301862600
1549,178,0x0B2,rear_brake_pressure,brake_node_1,17525,1945,psi_x10,75269301864345
1550,177,0x0B1,front_brake_pressure,brake_node_1,17535,112,psi_x10,75312251535472
1551,178,0x0B2,rear_brake_pressure,brake_node_1,17535,1945,psi_x10,75312251537305
1552,1795,0x703,engine_rpm,master,17538,0,rpm,75325136437248
1553,177,0x0B1,front_brake_pressure,brake_node_1,17545,66,psi_x10,75355201208386
1554,178,0x0B2,rear_brake_pressure,brake_node_1,17545,1945,psi_x10,75355201210265
1555,177,0x0B1,front_brake_pressure,brake_node_1,17555,30,psi_x10,75398150881310
1556,178,0x0B2,rear_brake_pressure,brake_node_1,17555,1945,psi_x10,75398150883225
1557,1795,0x703,engine_rpm,master,17558,0,rpm,75411035783168
1558,177,0x0B1,front_brake_pressure,brake_node_1,17565,15,psi_x10,75441100554255
1559,178,0x0B2,rear_brake_pressure,brake_node_1,17565,1945,psi_x10,75441100556185
1560,177,0x0B1,front_brake_pressure,brake_node_1,17575,1,psi_x10,75484050227201
1561,178,0x0B2,rear_brake_pressure,brake_node_1,17575,1945,psi_x10,75484050229145
1562,1795,0x703,engine_rpm,master,17578,0,rpm,75496935129088
1563,177,0x0B1,front_brake_pressure,brake_node_1,17585,0,psi_x10,75526999900160
1564,178,0x0B2,rear_brake_pressure,brake_node_1,17585,1945,psi_x10,75526999902105
1565,177,0x0B1,front_brake_pressure,brake_node_1,17595,0,psi_x10,75569949573120
1566,178,0x0B2,rear_brake_pressure,brake_node_1,17595,1945,psi_x10,75569949575065
1567,1795,0x703,engine_rpm,master,17598,0,rpm,75582834475008
1568,177,0x0B1,front_brake_pressure,brake_node_1,17605,0,psi_x10,75612899246080
1569,178,0x0B2,rear_brake_pressure,brake_node_1,17605,1945,psi_x10,75612899248025
1570,177,0x0B1,front_brake_pressure,brake_node_1,17615,0,psi_x10,75655848919040
1571,178,0x0B2,rear_brake_pressure,brake_node_1,17615,1945,psi_x10,75655848920985
1572,1795,0x703,engine_rpm,master,17618,0,rpm,75668733820928
1573,177,0x0B1,front_brake_pressure,brake_node_1,17625,0,psi_x10,75698798592000
1574,178,0x0B2,rear_brake_pressure,brake_node_1,17625,1945,psi_x10,75698798593945
1575,177,0x0B1,front_brake_pressure,brake_node_1,17635,0,psi_x10,75741748264960
1576,178,0x0B2,rear_brake_pressure,brake_node_1,17635,1945,psi_x10,75741748266905
1577,1795,0x703,engine_rpm,master,17638,0,rpm,75754633166848
1578,177,0x0B1,front_brake_pressure,brake_node_1,17645,0,psi_x10,75784697937920
1579,178,0x0B2,rear_brake_pressure,brake_node_1,17645,1945,psi_x10,75784697939865
1580,177,0x0B1,front_brake_pressure,brake_node_1,17655,0,psi_x10,75827647610880
1581,178,0x0B2,rear_brake_pressure,brake_node_1,17655,1945,psi_x10,75827647612825
1582,1795,0x703,engine_rpm,master,17658,0,rpm,75840532512768
1583,177,0x0B1,front_brake_pressure,brake_node_1,17665,0,psi_x10,75870597283840
1584,178,0x0B2,rear_brake_pressure,brake_node_1,17665,1945,psi_x10,75870597285785
1585,177,0x0B1,front_brake_pressure,brake_node_1,17675,0,psi_x10,75913546956800
1586,178,0x0B2,rear_brake_pressure,brake_node_1,17675,1945,psi_x10,75913546958745
1587,1795,0x703,engine_rpm,master,17678,0,rpm,75926431858688
1588,177,0x0B1,front_brake_pressure,brake_node_1,17685,16,psi_x10,75956496629776
1589,178,0x0B2,rear_brake_pressure,brake_node_1,17685,1945,psi_x10,75956496631705
1590,177,0x0B1,front_brake_pressure,brake_node_1,17695,83,psi_x10,75999446302803
1591,178,0x0B2,rear_brake_pressure,brake_node_1,17695,1945,psi_x10,75999446304665
1592,1795,0x703,engine_rpm,master,17698,0,rpm,76012331204608
1593,177,0x0B1,front_brake_pressure,brake_node_1,17705,264,psi_x10,76042395975944
1594,178,0x0B2,rear_brake_pressure,brake_node_1,17705,1945,psi_x10,76042395977625
1595,177,0x0B1,front_brake_pressure,brake_node_1,17715,490,psi_x10,76085345649130
1596,178,0x0B2,rear_brake_pressure,brake_node_1,17715,1945,psi_x10,76085345650585
1597,1795,0x703,engine_rpm,master,17718,0,rpm,76098230550528
1598,177,0x0B1,front_brake_pressure,brake_node_1,17725,688,psi_x10,76128295322288
1599,178,0x0B2,rear_brake_pressure,brake_node_1,17725,1945,psi_x10,76128295323545
1600,177,0x0B1,front_brake_pressure,brake_node_1,17735,815,psi_x10,76171244995375
1601,178,0x0B2,rear_brake_pressure,brake_node_1,17735,1945,psi_x10,76171244996505
1602,1795,0x703,engine_rpm,master,17738,0,rpm,76184129896448
1603,177,0x0B1,front_brake_pressure,brake_node_1,17745,847,psi_x10,76214194668367
1604,178,0x0B2,rear_brake_pressure,brake_node_1,17745,1945,psi_x10,76214194669465
1605,177,0x0B1,front_brake_pressure,brake_node_1,17755,815,psi_x10,76257144341295
1606,178,0x0B2,rear_brake_pressure,brake_node_1,17755,1945,psi_x10,76257144342425
1607,1795,0x703,engine_rpm,master,17758,0,rpm,76270029242368
1608,177,0x0B1,front_brake_pressure,brake_node_1,17765,717,psi_x10,76300094014157
1609,178,0x0B2,rear_brake_pressure,brake_node_1,17765,1945,psi_x10,76300094015385
1610,177,0x0B1,front_brake_pressure,brake_node_1,17775,588,psi_x10,76343043686988
1611,178,0x0B2,rear_brake_pressure,brake_node_1,17775,1945,psi_x10,76343043688345
1612,1795,0x703,engine_rpm,master,17778,0,rpm,76355928588288
1613,177,0x0B1,front_brake_pressure,brake_node_1,17785,440,psi_x10,76385993359800
1614,178,0x0B2,rear_brake_pressure,brake_node_1,17785,1945,psi_x10,76385993361305
1615,177,0x0B1,front_brake_pressure,brake_node_1,17795,306,psi_x10,76428943032626
